region,income_group,demo_group,demo_subgroup,has_account,borrowed_any,credit_card,biz_loan_source,biz_loan,loan_purpose_group,loan_purpose,saved_old_age,saved_for_purchase,saved_no_purpose,mobile_pay_s_r,digital_payment_other,mobile_payment,mobile_payment_bill,govt_digital_pay,govt_digital_pay_acc,digital_pay,digital_pay_acc,govt_payment_recv,fin_resilience,emergency_funds,prefer_digital_acc,prefer_digital_fin,prefer_digital,saved_any,region_clean
High income,High income,education,secondary edu or more,0.998651837399114,0.885646007405745,0.7261390498653701,0.676971165821741,0.676971165821741,0.83618073660378,0.83618073660378,0.7937142814729273,0.836283921723085,0.1637160782769156,0.683380516904004,0.792615848930579,0.683380516904004,0.11593234359399662,0.367964212578857,0.371695647622445,0.618073892115142,0.548330387332319,0.545871910195158,0.463880971953374,0.832539291064,0.518463574170908,0.517137747823396,0.577974759623638,0.802493457599351,High income countries
High income,High income,education,prim edu or less,0.947322491368516,0.758950037317084,0.474707267114338,0.617956469054274,0.617956469054274,0.45714429271771906,0.45714429271771895,0.728751841584792,0.670633977685758,0.329366022314242,0.654478568907334,0.759970529317331,0.654478568907334,0.11041639839084536,0.32162435267311,0.32162435267311,0.691757020815701,0.32162435267311,0.32162435267311,0.549505010109824,0.5099587444962321,0.343744587037111,0.343744587037111,0.549505010109824,0.670633977685758,High income countries
Sub-Saharan Africa (excluding high income),Low income,education,secondary edu or more,0.286453528300322,0.451060981080675,0.1633067631668342,0.22586782267917924,0.22586782267917924,0.1401379886968485,0.13774110742441398,0.24219694103930417,0.432573430944073,0.5674265690559275,0.1867922661940063,0.267376885247947,0.14441339096135086,0.2414726652046562,0.1337391392259264,0.12044850820372581,0.19983614946659298,0.15986486274348138,0.16657046731571393,0.11916725332924416,0.21757874584552478,0.12927675047125717,0.12443025537502099,0.1774791591330111,0.550295850587716,Sub-Saharan Africa
Sub-Saharan Africa (excluding high income),Low income,education,prim edu or less,0.0992539780815204,0.343543550002292,0.07495392142326396,0.060060505460234725,0.06006050546023478,0.08153869595422597,0.09027206100411028,0.1517281988041168,0.2369548453480531,0.7630451546519469,0.0645265232759335,0.07453148108829188,0.12804579960066143,0.09743036283202577,0.06853093151896938,0.06483393895388911,0.07610349248361481,0.05653300246872808,0.041261839429504704,0.16077189094734257,0.11576765235769497,0.10896255685293046,0.05943815729382321,0.13450289716428515,0.359285159565111,Sub-Saharan Africa
Sub-Saharan Africa (excluding high income),Low income,education,secondary edu or more,0.458362756995239,0.452651246868876,0.20217940658711464,0.24785270231330456,0.24785270231330456,0.165814076030871,0.13835804252661943,0.2901208636916759,0.5690227210708,0.43097727892920024,0.2242858642129921,0.14272327639261895,0.1629663654523517,0.1799250620094186,0.18150810168241546,0.16506107877772513,0.283958933882787,0.1556138775678665,0.26841984077872527,0.12273058588631644,0.24242385903395097,0.13179078969546834,0.17759624582315375,0.15907554421194642,0.503339279555488,Sub-Saharan Africa
Sub-Saharan Africa (excluding high income),Low income,education,prim edu or less,0.183850564334739,0.373525376413005,0.08385342689779357,0.07897726012667597,0.07897726012667594,0.08865285838650883,0.09426724775727087,0.1530084855572298,0.328781221891598,0.6712187781084021,0.08681281325297102,0.09980138092344892,0.12143911773656715,0.11841864826933582,0.05835944971171411,0.06515756589531377,0.08248098363785139,0.067686395384192,0.07929155326120096,0.13290829950790933,0.12269806087128782,0.10045815980891051,0.08574379275563584,0.12039037308568831,0.23567922560746302,Sub-Saharan Africa
High income,High income,education,secondary edu or more,0.809238213975383,0.51342320141244,0.299188707312712,0.256654233030529,0.256654233030529,0.348178302257107,0.348178302257107,0.49261012102761054,0.49214113115795793,0.5078588688420421,0.196651601656491,0.627414009919155,0.164876138171332,0.419825929907178,0.277680545639211,0.322926550553881,0.51079745758906,0.400337809068316,0.354680375852016,0.25254950553523,0.345413819556061,0.20490962129378,0.16134299716968398,0.314371904255136,0.559139647824543,High income countries
High income,High income,education,prim edu or less,0.541800243753939,0.268835799198869,0.04199534150702,0.0714326663385127,0.0714326663385127,0.189292303275453,0.189292303275453,0.31281987960675406,0.22788591648358703,0.7721140835164125,0.07269921411190658,0.666133893532663,0.06388556939204218,0.575427780829886,0.07922400939659421,0.112824272929995,0.21299650229819497,0.133269601851185,0.09966933831778402,0.407204683653447,0.153906797042557,0.11740625993668902,0.11133456527389701,0.428326969766851,0.28445414213616393,High income countries
East Asia & Pacific (excluding high income),Upper middle income,education,secondary edu or more,0.941404015505187,0.482773716910268,0.668611073780421,0.509558649957594,0.509558649957594,0.349626379749108,0.349626379749108,0.751093271495334,0.758560459851742,0.2414395401482575,0.375982807043106,0.685869910056839,0.375982807043106,0.233504883886274,0.307504355068548,0.353378038907723,0.51297488207501,0.377385188517915,0.361793215206381,0.12653962960942,0.346785109533044,0.125869389301251,0.11496853544975699,0.165409178887239,0.685786631575077,East Asia & Pacific
East Asia & Pacific (excluding high income),Upper middle income,education,prim edu or less,0.713858862913984,0.428057627243051,0.215826127678336,0.242255342022417,0.242255342022417,0.141801092607218,0.141801092607218,0.38022847133772697,0.452873755871332,0.5471262441286685,0.17082926106859903,0.664698544322275,0.170829261068599,0.443088059095723,0.0993693689439298,0.114831132181279,0.233648291381224,0.11625271726109498,0.11203271379388602,0.168393331376688,0.10954700089199,0.130406301731192,0.11180259171264201,0.178550655830768,0.391675122293496,East Asia & Pacific
Latin America & Caribbean (excluding high income),Upper middle income,education,secondary edu or more,0.533371351628405,0.496659859970114,0.21261243440427363,0.22454064183606526,0.22454064183606526,0.270586881017651,0.270586881017651,0.36521027920571564,0.438504761564083,0.5614952384359168,0.184033592332319,0.667405374712925,0.173186503961026,0.476402186088662,0.17734762227386866,0.14209312771396,0.371427607689927,0.200031665901072,0.189407430036444,0.133989029707535,0.185477339538077,0.130906455289119,0.11310267788433398,0.192784734949099,0.465708999231082,Latin America & Caribbean
Latin America & Caribbean (excluding high income),Upper middle income,education,prim edu or less,0.327792050440226,0.269668906572793,0.036960690523588025,0.10280448837635156,0.1028044883763515,0.112971945831113,0.112971945831113,0.27495526315086377,0.24132079298588194,0.7586792070141183,0.0705188905444605,0.605615599739683,0.0705188905444605,0.518195369274049,0.06351628166203238,0.035350378142555205,0.18118098749939196,0.04304005646767439,0.040870276893061996,0.19899727317514904,0.059665386360079606,0.11521441116471298,0.09279720939170671,0.210932795035219,0.253791421212116,Latin America & Caribbean
Sub-Saharan Africa (excluding high income),Low income,education,secondary edu or more,0.299145001468891,0.362264113398799,0.1290875394652483,0.2275170142420259,0.22751701424202592,0.11942136868884265,0.12071562649781335,0.24820577536630284,0.46091347407557,0.5390865259244303,0.18393705742244063,0.202615235551535,0.17444033349645488,0.14194011784730598,0.12604862786987692,0.11978213039481797,0.162159642691992,0.14589953749586151,0.22010520593232086,0.11318163748513496,0.2181131904696404,0.10613104564826503,0.1340856399968804,0.17119861220985047,0.407687414330499,Sub-Saharan Africa
Sub-Saharan Africa (excluding high income),Low income,education,prim edu or less,0.177849024642953,0.318532896353942,0.09172408357238088,0.0796572639086022,0.0796572639086022,0.09314899169623528,0.09314899169623526,0.15252977313353855,0.272454426000159,0.7275455739998411,0.07479966207175096,0.129538156692676,0.13029102617178145,0.0740763145026031,0.07293207628126007,0.07231117550421762,0.09730195937080799,0.05829322175422283,0.06726433612587626,0.15894120286777833,0.12209171438421224,0.09211239221404904,0.06143170594390951,0.13121757378027943,0.366099384381074,Sub-Saharan Africa
Sub-Saharan Africa (excluding high income),Lower middle income,education,secondary edu or more,0.335070586322749,0.43331216491456,0.16456016850169658,0.21406363773786705,0.21406363773786702,0.10668315740024718,0.10668315740024717,0.21159902529502306,0.377472232249376,0.6225277677506235,0.19343737687446194,0.345239241551618,0.12836988911781275,0.280157857140729,0.14421578236824445,0.1334958798466699,0.214564774797644,0.1611896072264704,0.20188582713570857,0.15357141351531634,0.19975102234197073,0.14958440581075028,0.1558988852825396,0.2053459439293139,0.545735988950646,Sub-Saharan Africa
Sub-Saharan Africa (excluding high income),Lower middle income,education,prim edu or less,0.16456356069779,0.341961642780019,0.08801393081709899,0.07334299920704784,0.07334299920704779,0.10201754503817627,0.10201754503817627,0.1532457820610354,0.27560062741287206,0.7243993725871277,0.09797146431961276,0.195736179252251,0.1312123104302111,0.137224439185749,0.09483066707838658,0.07255707971982323,0.122953597030999,0.06789304141337554,0.06737246436884026,0.16605585139500414,0.07346098178211612,0.0861526730049339,0.08148855284683226,0.1637530423260118,0.344585436320096,Sub-Saharan Africa
Latin America & Caribbean (excluding high income),Upper middle income,education,secondary edu or more,0.732614775793543,0.407810508555126,0.278129159662254,0.291844070082467,0.291844070082467,0.249706386118305,0.249706386118305,0.5182471263945762,0.536807095773011,0.4631929042269889,0.203320891680064,0.693164576947443,0.203320891680064,0.447567993029707,0.175153059458966,0.184789849861317,0.404820719019497,0.258629264279025,0.247020919654229,0.182927414316087,0.166417759607129,0.201862771317328,0.187268796276781,0.267184536849297,0.668963415567716,Latin America & Caribbean
Latin America & Caribbean (excluding high income),Upper middle income,education,prim edu or less,0.572589628134426,0.252473079580699,0.06810443906650548,0.112025476708881,0.112025476708881,0.137174878498166,0.137174878498166,0.2701005229504729,0.290288798243435,0.7097112017565647,0.130844263887528,0.747817713261195,0.130844263887528,0.574404986101026,0.106820404984613,0.122640984091517,0.277298233852903,0.146235798575728,0.132358575613751,0.262743760650734,0.0825686472823212,0.211904748804625,0.172919138328592,0.311455443933437,0.401710033679722,Latin America & Caribbean
Sub-Saharan Africa (excluding high income),Lower middle income,education,secondary edu or more,0.6031510333515,0.445729404529763,0.2821562635689448,0.3195131446764507,0.3195131446764507,0.1889366430615322,0.17134320751224502,0.3224790330064241,0.615737733938401,0.3842622660615991,0.2477097882089532,0.327571709634977,0.20259518265104523,0.141314921690936,0.1968560431017878,0.20312183322589236,0.279439373564965,0.20744106983717425,0.3068350624675622,0.12038572807508433,0.20426789036219736,0.14474738010899035,0.21432280925216088,0.17011000600187948,0.609893439045674,Sub-Saharan Africa
Sub-Saharan Africa (excluding high income),Lower middle income,education,prim edu or less,0.349710840539344,0.37215710577514,0.07896898851633355,0.13847023439940853,0.1384702343994085,0.10371824433923021,0.10578957563587164,0.22395429488507174,0.469363147380728,0.5306368526192723,0.07683552383071729,0.191451555544719,0.0859096221835654,0.09842035271614619,0.06877509016082312,0.07998477967492396,0.112226521382847,0.07263837327546532,0.07357695951819285,0.11635856574327696,0.12970133614275714,0.12112921765485027,0.15610176374869758,0.12158375178808667,0.448811564588179,Sub-Saharan Africa
High income,High income,education,secondary edu or more,0.959220669722914,0.637582723213893,0.549246064706894,0.398858021416488,0.398858021416488,0.50440231814907,0.50440231814907,0.6196884234837465,0.603944058927069,0.39605594107293085,0.48747665757677305,0.668974058833752,0.48747665757677305,0.148703670516057,0.340644497146169,0.358595796830217,0.565529819968163,0.530755320080188,0.516832531000887,0.271059983610321,0.46698618705265094,0.419352391437313,0.403859904350982,0.432799712404898,0.535091190726123,High income countries
High income,High income,education,prim edu or less,0.620175992349953,0.200555567887779,0.213744557992184,0.257684765956288,0.257684765956288,0.0744538841120232,0.0744538841120232,0.2689719116968064,0.264923622677811,0.7350763773221893,0.213285702315745,0.402206277525885,0.213285702315745,0.169234064661393,0.056265972587514285,0.05626597258751431,0.07360243567700259,0.0640926931806308,0.06409269318063077,0.447471336127591,0.0768399476009902,0.400275709587802,0.361030579523737,0.455298056720707,0.306313901380082,High income countries
High income,High income,education,secondary edu or more,0.913188939230501,0.509097772248513,0.370545180691958,0.312062968816359,0.312062968816359,0.311667683972015,0.311667683972015,0.590578357747572,0.675212636315148,0.3247873636848523,0.372612305937754,0.720249008478451,0.372612305937754,0.302509150429425,0.309331638277302,0.316609361620688,0.6259532995046,0.409870762983543,0.405647920240528,0.344380418790898,0.276631704163565,0.364189316059144,0.352549201732117,0.419014715705747,0.504637458753225,High income countries
High income,High income,education,prim edu or less,0.810911851988934,0.220695536941589,0.0332356339949863,0.099996887590277,0.099996887590277,0.045979772595709706,0.045979772595709706,0.2864395976452747,0.42271278136702495,0.5772872186329753,0.267119303727612,0.785623334835384,0.267119303727612,0.511939532388012,0.06756894546503081,0.06756894546503078,0.217891125844095,0.06756894546503081,0.06756894546503078,0.620782598365187,0.0772125875571151,0.502479724251746,0.497802633999799,0.620782598365187,0.20774207883803697,High income countries
High income,High income,education,secondary edu or more,0.912173664488291,0.411300037798087,0.668695718850469,0.533994587026946,0.533994587026946,0.331551643577364,0.331551643577364,0.8047467731796454,0.668240115175805,0.33175988482419505,0.661039303641215,0.838209895198153,0.661039303641215,0.135707390764444,0.423748820181916,0.436469403314691,0.629390502794961,0.587163002983278,0.574595440728309,0.340812831243099,0.28720339217132,0.386708344149688,0.383935310336539,0.473944707659719,0.753223563900809,High income countries
High income,High income,education,prim edu or less,0.36828954294883,0.311627948745246,0.123307880136099,0.10362413491909198,0.103624134919092,0.138225183450062,0.138225183450062,0.24826036835005394,0.287254525205752,0.7127454747942478,0.11894664033232599,0.3478304239052801,0.11894664033232602,0.207595579694658,0.0888355940082711,0.095286712626065,0.15280253365552002,0.10214415644366498,0.09569303782587141,0.36392901132966,0.08942759491286541,0.207784480484557,0.185084481442067,0.37078645514726,0.327780547217395,High income countries
High income,High income,education,secondary edu or more,0.9990964360756,0.550108213263639,0.8518543271117731,0.665680809890962,0.665680809890962,0.48011643153128203,0.480116431531282,0.8683031130975072,0.871053247049566,0.1289467529504343,0.768532012841189,0.818494307211233,0.768532012841189,0.1496120233040779,0.41888189573354206,0.425816829353163,0.643009286968795,0.640213915644696,0.634704628179401,0.577359639339059,0.46421454546622,0.589290071289535,0.567966182888794,0.675782549123113,0.8245737142282379,High income countries
High income,High income,education,prim edu or less,1.0,0.372186928553198,0.432003216806094,0.305658922430693,0.305658922430693,0.256077705768795,0.256077705768795,0.5166566519926752,0.710539905310921,0.2894600946890784,0.558071527477144,0.558071527477144,0.558071527477144,0.30074914094894367,0.176835448588179,0.176835448588179,0.213386001096445,0.213386001096445,0.213386001096445,0.517458108650938,0.258566853929137,0.329812986221734,0.303148147588054,0.517458108650938,0.560049475520408,High income countries
Latin America & Caribbean (excluding high income),Upper middle income,education,secondary edu or more,0.725319984982011,0.63504494437388,0.295432015712805,0.284291915062043,0.284291915062043,0.420436532971651,0.420436532971651,0.5776069456910605,0.585130988657372,0.4148690113426281,0.24070050679129582,0.569734322955952,0.2302106539106542,0.436709092072126,0.19987723028499751,0.156782270271893,0.453018465779108,0.278748893778305,0.259383985041835,0.12031132815439799,0.246533837020959,0.17934652792513,0.17235556279362294,0.255581685129524,0.639288300719384,Latin America & Caribbean
Latin America & Caribbean (excluding high income),Upper middle income,education,prim edu or less,0.433920824133637,0.412907315565178,0.13008863502633358,0.122411240154675,0.122411240154675,0.200085883045803,0.200085883045803,0.3174751445135106,0.45421874558210706,0.5457812544178927,0.10252460156105944,0.46522043847858,0.09830633898201735,0.33702561553672,0.08593037382506866,0.06653004893168002,0.271189628026949,0.10461908628337802,0.09075699902029088,0.19737225736784098,0.0860203756910395,0.12118493194312702,0.16628167043265196,0.237021206843839,0.425817325619104,Latin America & Caribbean
Latin America & Caribbean (excluding high income),Upper middle income,education,secondary edu or more,0.550054940391935,0.342455922686363,0.20716970558657805,0.146694603546859,0.146694603546859,0.187492853728065,0.187492853728065,0.34327017265503307,0.504372379794952,0.4956276202050487,0.19089679505624474,0.517138975508891,0.18182879697287332,0.401208534592096,0.17205712584986121,0.16868250525957657,0.287158537085513,0.153355158836449,0.147129308003106,0.1355456209780348,0.22692334183662657,0.14675289052554105,0.1295921003053691,0.137752078643589,0.393119265341367,Latin America & Caribbean
Latin America & Caribbean (excluding high income),Upper middle income,education,prim edu or less,0.40651297053335,0.254035349496272,0.03719386496394411,0.053380310469814424,0.053380310469814424,0.107820790169035,0.107820790169035,0.2694530893166037,0.23244720537157204,0.7675527946284272,0.0990019116989013,0.621942525850104,0.09790179053128292,0.549667965300503,0.06665749538990343,0.048115376471773164,0.148725323968113,0.05799935055794658,0.05799935055794658,0.2181523905494026,0.12165350680837592,0.14182635001240734,0.11566867841010245,0.155788209947629,0.186848891050598,Latin America & Caribbean
Middle East & North Africa (excluding high income),Lower middle income,education,secondary edu or more,0.333984991122631,0.468841203396873,0.2049644583262269,0.2116381306741184,0.21163813067411844,0.22965453643126513,0.22965453643126513,0.27237610604335855,0.476876456327511,0.5231235436724896,0.18164596902330446,0.675859420665487,0.17268965423594695,0.665416387713755,0.13833765833790035,0.1544731777489285,0.339658804235538,0.19004556951185986,0.17565286947858966,0.11804922871215501,0.20381751128583195,0.162152848282509,0.150356075034222,0.227332938394824,0.349520807709426,Middle East & North Africa
Middle East & North Africa (excluding high income),Lower middle income,education,prim edu or less,0.316890419952771,0.529373475920137,0.09629087820966684,0.12432843008782402,0.12432843008782399,0.11239982054369231,0.11239982054369231,0.16575611951934932,0.257478418112296,0.7425215818877045,0.10125001830037006,0.723668162097415,0.09885097063734788,0.706584229704098,0.05962921872228294,0.06883861695127483,0.195294919470381,0.06949423837638874,0.06138180561304049,0.216211165337835,0.1336790303929932,0.187768342365002,0.168719787650016,0.240424428889906,0.22947299249859499,Middle East & North Africa
Latin America & Caribbean (excluding high income),Lower middle income,education,secondary edu or more,0.398486024810056,0.263472424682452,0.20476858877281368,0.135759336068477,0.135759336068477,0.155304028330743,0.155304028330743,0.3685778992776024,0.531417919616466,0.46858208038353444,0.19416304414997027,0.51472861948162,0.18568055503471304,0.381027107034102,0.14140920314215213,0.15639677236146515,0.317920330816614,0.169235382811623,0.162186956951315,0.120864990110405,0.22754456935792242,0.13231584326980822,0.13909540800077835,0.196867930974092,0.446179744029238,Latin America & Caribbean
Latin America & Caribbean (excluding high income),Lower middle income,education,prim edu or less,0.204913107548986,0.18696262145819803,0.04683292228927971,0.08139875559124046,0.08139875559124049,0.0741601740347976,0.0741601740347976,0.28466393594565403,0.335489270888623,0.6645107291113778,0.1282160628827342,0.537051545327664,0.119263256452519,0.43769556462868897,0.05153440876416285,0.0428878729404491,0.16872429375008202,0.04052677150154779,0.037928326070432755,0.103056076413653,0.13673263384507023,0.15336874114878243,0.12328959221007761,0.129338105786848,0.309921366503624,Latin America & Caribbean
High income,High income,education,secondary edu or more,0.990482019762903,0.437613803384634,0.7983882226212999,0.4997669791463051,0.499766979146305,0.365816931142402,0.365816931142402,0.847223306957199,0.743499104573813,0.256500895426187,0.77134092863117,0.811200845705103,0.77134092863117,0.1677847641392263,0.515269370773488,0.519108213214034,0.702966164971957,0.688795727127624,0.684956884687078,0.457428375416245,0.33711237639703,0.537321874163034,0.529024755490988,0.549067697957218,0.681660958111977,High income countries
High income,High income,education,prim edu or less,0.943781320947995,0.23080011674324802,0.395683051251127,0.346105573736998,0.346105573736998,0.127978098790786,0.127978098790786,0.4719620214257795,0.5118490426029811,0.4881509573970191,0.53322307771315,0.586057758232274,0.53322307771315,0.23367071797131433,0.306411926343563,0.306411926343563,0.396624095691649,0.346821791686708,0.346821791686708,0.53098555944782,0.118568723477732,0.479239211518492,0.453597322115075,0.558201963122782,0.638875386906703,High income countries
Sub-Saharan Africa (excluding high income),Low income,education,secondary edu or more,0.650437919595396,0.3334164345907721,0.17900235828075434,0.508272544043892,0.508272544043892,0.06464796038773682,0.06464796038773679,0.49214312870573057,0.752401656276559,0.247598343723441,0.19929419059266013,0.292468741213308,0.19634834538437493,0.282897432735031,0.1925457504138643,0.21270943263786357,0.401985387196752,0.2790280523079516,0.3014829476108651,0.1734591994695985,0.2191713232759572,0.22440176520520294,0.24491375326691367,0.307674734463293,0.722043597911389,Sub-Saharan Africa
Sub-Saharan Africa (excluding high income),Low income,education,prim edu or less,0.295722733384542,0.425920187571889,0.11926609882602188,0.220210301786724,0.220210301786724,0.113890500340782,0.113890500340782,0.2672140352701502,0.543806279016078,0.4561937209839213,0.1148525283493286,0.245450653442844,0.11283546856857127,0.243197065570415,0.06169604815085217,0.09006681379968398,0.116813606442843,0.09079581748076276,0.07860031292616443,0.11986756163703488,0.13861581151408087,0.10189122331080061,0.10232755739557411,0.10223965324588902,0.604396359258961,Sub-Saharan Africa
High income,High income,education,secondary edu or more,1.0,0.702520135266099,0.944221910668652,0.620110937823022,0.6201109378230218,0.643580792866894,0.643580792866894,0.8957754415984498,0.877519603724359,0.1224803962756405,0.835819324404454,0.855511874846502,0.835819324404454,0.11269286330124553,0.481280600546551,0.484431949357253,0.728201647512261,0.718272674470877,0.718272674470877,0.557256042384117,0.697812800798151,0.560935821816155,0.550330463606087,0.686092475954746,0.792114258629708,High income countries
High income,High income,education,prim edu or less,0.992062164179955,0.382353384998082,0.631438591490091,0.344441936797127,0.344441936797127,0.275879370242983,0.275879370242983,0.6898677498076693,0.830700862406141,0.1692991375938597,0.74715300591143,0.77860179236631,0.7471530059114301,0.13884620159334904,0.249872167369479,0.249872167369479,0.316208274846771,0.293981964912749,0.293981964912749,0.62629099372686,0.436903215310948,0.359481695913986,0.344872277876502,0.62629099372686,0.541469667708381,High income countries
High income,High income,education,secondary edu or more,0.972331747241325,0.554525304025781,0.451911880655038,0.531918266174045,0.531918266174045,0.49418319886318307,0.494183198863183,0.7632570405054067,0.776373838160916,0.2236261618390842,0.729183690654076,0.852923938381662,0.729183690654076,0.16043886699833998,0.4762375386270721,0.482744170585082,0.616402844693431,0.578740496108181,0.571452831212386,0.266695204791014,0.44627246771640194,0.298588729847665,0.290413395616219,0.342754999567329,0.691689850803501,High income countries
High income,High income,education,prim edu or less,0.798168654715524,0.324264021442164,0.322209350718474,0.251924310649199,0.251924310649199,0.237212940805226,0.237212940805226,0.42737858691098407,0.624335803551726,0.3756641964482742,0.455272766814991,0.668708364805418,0.455272766814991,0.37991046682095814,0.198915002540944,0.206889359070357,0.296791447368377,0.206889359070357,0.198915002540944,0.420177589349385,0.217231110668881,0.348695690582166,0.330481938760917,0.425692320607332,0.365469571070857,High income countries
Sub-Saharan Africa (excluding high income),Upper middle income,education,secondary edu or more,0.723960616020197,0.618646871973018,0.225601088188301,0.204839658524367,0.204839658524367,0.17989306595951995,0.17989306595951995,0.20562380430394078,0.388327499360524,0.6116725006394771,0.292042852259627,0.48235415019941,0.1469708336078917,0.164451466044332,0.14362231284072385,0.155184670700428,0.398338387267953,0.187743102152572,0.25172763504055784,0.155203304122647,0.20364360793843095,0.14534647715175,0.2074971544872051,0.218648278299557,0.679240100661661,Sub-Saharan Africa
Sub-Saharan Africa (excluding high income),Upper middle income,education,prim edu or less,0.455328131834244,0.494434399968962,0.06869124202613039,0.0740146629560148,0.0740146629560148,0.08984876536320704,0.08984876536320704,0.15731419891890824,0.20173927428682603,0.7982607257131743,0.107938546037776,0.347609363264831,0.08006174442714742,0.187721954722869,0.11619324405476474,0.11223787754827678,0.234161600714227,0.07362424551584212,0.10696814207748634,0.09387029057534488,0.11262360727670045,0.059366050894453015,0.10047044426943563,0.139101896808539,0.514020053182461,Sub-Saharan Africa
Sub-Saharan Africa (excluding high income),Low income,education,secondary edu or more,0.423175870128581,0.370309078698115,0.20205398321307078,0.23762460794525686,0.23762460794525686,0.16089620265793644,0.16089620265793644,0.28182559198343454,0.49176150791184103,0.5082384920881585,0.19992409390333515,0.428391709831526,0.206016967593462,0.264644877832307,0.16639256215686926,0.1484695871543621,0.295289924341011,0.18531007220444043,0.2396917177710882,0.125541964943295,0.22808597688020027,0.12688250794266945,0.16797809206002529,0.206625389928937,0.571652106482474,Sub-Saharan Africa
Sub-Saharan Africa (excluding high income),Low income,education,prim edu or less,0.220235506727505,0.32148328795442,0.08820333734644634,0.09919413038226307,0.09919413038226307,0.0990981133997224,0.10025680581900906,0.19424103556159544,0.415086435447541,0.584913564552459,0.09246507661440126,0.21476104793093398,0.09826205051033332,0.125508961070366,0.06508956791957188,0.08772474025970398,0.11325088691527202,0.07496489730017455,0.0914536631899257,0.134815841067519,0.1269341229290617,0.08056302215138852,0.11373332737907565,0.15314925174835398,0.398584162762079,Sub-Saharan Africa
Europe & Central Asia (excluding high income),Upper middle income,education,secondary edu or more,0.648315283278759,0.473665081936562,0.129756095046687,0.3621714182788921,0.3621714182788921,0.297880223156315,0.297880223156315,0.34729494300256425,0.441650031074496,0.558349968925504,0.182582521412208,0.592333324358318,0.177875831242956,0.387018912191429,0.12375525118076035,0.14282893371553995,0.266104983269996,0.193334383538578,0.188106463754082,0.395509319870285,0.164977962671072,0.398571684662202,0.3722977834226,0.489247909967494,0.15823908861153102,Europe & Central Asia
Europe & Central Asia (excluding high income),Upper middle income,education,prim edu or less,0.341144652997701,0.262216123836703,0.02042006651052347,0.13359339448141505,0.13359339448141505,0.10182766213469,0.10182766213469,0.2552340136778441,0.19758116650108215,0.802418833498918,0.05139729142694108,0.314307604660089,0.051397291426941105,0.23900298679435,0.05696103589839924,0.06053247350658908,0.11195356857272398,0.041928386285062624,0.04192838628506257,0.333317372618838,0.004626744122716603,0.25210773166953,0.25210773166953,0.352064572613636,0.0900755960510693,Europe & Central Asia
High income,High income,education,secondary edu or more,0.992990583964155,0.654525745688219,0.591742818723853,0.563491139515259,0.563491139515259,0.563765365987043,0.563765365987043,0.8044512573542176,0.881030961464293,0.1189690385357072,0.823377711710257,0.893345599742757,0.823377711710257,0.13780447562791975,0.5124074951054058,0.51871189136209,0.611525339340861,0.592031066149053,0.590339235177657,0.265495567988117,0.542593674177047,0.286784342456471,0.284655047571151,0.34131961960681,0.767481562473711,High income countries
High income,High income,education,prim edu or less,1.0,0.373508072692237,0.377262451820345,0.362306046526443,0.362306046526443,0.229850290323979,0.229850290323979,0.4286667582070899,0.595389791166784,0.4046102088332161,0.540533146511065,0.668192984159571,0.540533146511065,0.31035866030697024,0.311913941733818,0.328824114452327,0.363140537016468,0.328824114452327,0.311913941733818,0.498942857333767,0.211529976344896,0.326692701013139,0.275218067166927,0.498942857333767,0.525395541461832,High income countries
Sub-Saharan Africa (excluding high income),Lower middle income,education,secondary edu or more,0.675496148864052,0.410558604883689,0.20795235624788116,0.19517018564475103,0.195170185644751,0.12288034789255702,0.122880347892557,0.30993569169298296,0.589186586857064,0.4108134131429366,0.12069839262679,0.401997992517808,0.19766095748281454,0.250424377908773,0.17218456640538587,0.17836883323547076,0.268361215485016,0.17733555632381803,0.23600014664243374,0.10228149958250399,0.20447762597520153,0.122303122844652,0.15114645271331884,0.14744339947980803,0.541982304808701,Sub-Saharan Africa
Sub-Saharan Africa (excluding high income),Lower middle income,education,prim edu or less,0.493870598661332,0.395928826579579,0.10848833152929488,0.121807409787307,0.121807409787307,0.109513932017836,0.109513932017836,0.22335593028439665,0.450151747851926,0.5498482521480744,0.08454872137390751,0.310505688927706,0.07558219995733514,0.157523192991458,0.0756575272216299,0.09229651982934305,0.152791838362197,0.08206592458498702,0.07925701089953296,0.135688000460069,0.12151369765213033,0.0973272447633852,0.08646233580125928,0.16564179324907596,0.461680418477128,Sub-Saharan Africa
High income,High income,education,secondary edu or more,0.849761015904432,0.300614967555181,0.222749371774942,0.134352439921801,0.134352439921801,0.141202961941799,0.141202961941799,0.45647286005770027,0.614850132515517,0.3851498674844823,0.257168245475282,0.684013699921571,0.257168245475282,0.386166022568831,0.299560100582129,0.303320276902536,0.455467310945876,0.394365122618251,0.391537193499189,0.303815305980343,0.155141607542974,0.335969272652058,0.330210172698088,0.38367775036063,0.23194369746313503,High income countries
High income,High income,education,prim edu or less,0.868962971686862,0.160476565973185,0.009078341735370699,0.10199156686957,0.10199156686957,0.029729498933922738,0.02972949893392271,0.2944382432488992,0.38148017188969,0.6185198281103105,0.137384708390001,0.77514662676131,0.137384708390001,0.624843566696918,0.0804478012990583,0.08044780129905832,0.181451006299804,0.0894942720296911,0.0894942720296911,0.606919998329071,0.028011124239559704,0.47899253990865,0.465013994575705,0.615966469059704,0.14805120274830297,High income countries
