regionwb24_hi,incomegroupwb24,group,group2,borrow_any_t_d,fin26a,fin17a_17a1_d,fin17a,fin22a_22a1_22g_d,fin22a,fin24aSD_ND,fin24aP,fin24aN,fin31a_31b,fin30,fin31a,fin31d,fin32_n33_34a,fin32_n33_acc,fin32,fin32_acc,fin34a,fin37_38,fin10,fing2p_acc,fing2p_fin,fing2p,save_any_t_d,account_t_d
High income,High income,education,secondary edu or more,0.588425206371715,0.615302241230241,0.500115700169991,0.500115700169991,0.451808041139731,0.451808041139731,0.72539961021624,0.882493642216913,0.1175063577830868,0.446429460511271,0.644592062465959,0.446429460511271,0.16168094927768992,0.405215991021391,0.415119278266205,0.591303702691799,0.571388315007451,0.554359851059153,0.341020966816948,0.487929212778035,0.457356073348872,0.439627675254315,0.475977542752886,0.68631173119188,0.983126962727022
High income,High income,education,prim edu or less,0.267079696731709,0.09761232948741258,0.299921090585543,0.299921090585543,0.0873391898433877,0.0873391898433877,0.453620754294927,0.795249816017553,0.2047501839824469,0.267502470309129,0.401724203418583,0.267502470309129,0.3438096998475873,0.07670316355312759,0.07670316355312759,0.10691548309597998,0.09187298763856461,0.09187298763856461,0.537629031998191,0.08524790294578011,0.504655883561593,0.476873857128282,0.552798856083627,0.532200202480707,0.714641662507071
High income,High income,education,secondary edu or more,0.5651933011249342,0.5462570750277649,0.4211870416974083,0.506959307605812,0.5120001213456398,0.45993828824828853,0.8148632640762773,0.741880397540937,0.3108966442817187,0.54080908387742,0.7573403861550653,0.563887399755465,0.24289868891184818,0.32607265766397614,0.442916858394635,0.5744141320266836,0.5684397186315258,0.4493311074122429,0.3046578955932963,0.39627215470342814,0.3498979622049137,0.317027536476066,0.45842108300662043,0.6052503828835408,0.959011797907229
High income,High income,education,prim edu or less,0.4616507456397114,0.27321124306048467,0.23645028556278913,0.27547036898162514,0.1542322725933708,0.23733614716194487,0.6387723839368524,0.7380602634245982,0.34309278476614535,0.3068337000009049,0.5318815963558772,0.1658446911559905,0.37938574914058387,0.17701775551369425,0.18012746473741864,0.2692931757928836,0.19575613165410866,0.20012431361548283,0.5378469097344907,0.23657549922464616,0.41390149119225184,0.30774783205532386,0.3087366017184402,0.5435909885161341,0.992932159905865
High income,High income,education,secondary edu or more,0.5651933011249342,0.5462570750277649,0.4211870416974083,0.506959307605812,0.5120001213456398,0.45993828824828853,0.8148632640762773,0.741880397540937,0.3108966442817187,0.54080908387742,0.7573403861550653,0.563887399755465,0.24289868891184818,0.32607265766397614,0.442916858394635,0.5744141320266836,0.5684397186315258,0.4493311074122429,0.3046578955932963,0.39627215470342814,0.3498979622049137,0.317027536476066,0.45842108300662043,0.6052503828835408,0.948443525817478
High income,High income,education,prim edu or less,0.4616507456397114,0.27321124306048467,0.23645028556278913,0.27547036898162514,0.1542322725933708,0.23733614716194487,0.6387723839368524,0.7380602634245982,0.34309278476614535,0.3068337000009049,0.5318815963558772,0.1658446911559905,0.37938574914058387,0.17701775551369425,0.18012746473741864,0.2692931757928836,0.19575613165410866,0.20012431361548283,0.5378469097344907,0.23657549922464616,0.41390149119225184,0.30774783205532386,0.3087366017184402,0.5435909885161341,0.747505327942407
High income,High income,education,secondary edu or more,0.5651933011249342,0.5462570750277649,0.4211870416974083,0.506959307605812,0.5120001213456398,0.45993828824828853,0.8148632640762773,0.741880397540937,0.3108966442817187,0.54080908387742,0.7573403861550653,0.563887399755465,0.24289868891184818,0.32607265766397614,0.442916858394635,0.5744141320266836,0.5684397186315258,0.4493311074122429,0.3046578955932963,0.39627215470342814,0.3498979622049137,0.317027536476066,0.45842108300662043,0.6052503828835408,0.98595093327585
High income,High income,education,prim edu or less,0.4616507456397114,0.27321124306048467,0.23645028556278913,0.27547036898162514,0.1542322725933708,0.23733614716194487,0.6387723839368524,0.7380602634245982,0.34309278476614535,0.3068337000009049,0.5318815963558772,0.1658446911559905,0.37938574914058387,0.17701775551369425,0.18012746473741864,0.2692931757928836,0.19575613165410866,0.20012431361548283,0.5378469097344907,0.23657549922464616,0.41390149119225184,0.30774783205532386,0.3087366017184402,0.5435909885161341,1.0
Latin America & Caribbean (excluding high income),Upper middle income,education,secondary edu or more,0.683267593801937,0.288667739736624,0.396891929433344,0.368394650431949,0.364390501947325,0.358876316387623,0.665275902163973,0.964944446291118,0.1433234588872688,0.217184218431593,0.563767063291696,0.176653307267556,0.327545567799778,0.172652402779988,0.175198536119515,0.419786134173035,0.310939727954067,0.299370260642136,0.233954998881365,0.274662655872104,0.258440792643078,0.219587667106183,0.333123380197044,0.633477943564807,0.734886801352593
Latin America & Caribbean (excluding high income),Upper middle income,education,prim edu or less,0.552574973841005,0.05349748952614042,0.114076312939868,0.112158913140747,0.165949831355161,0.156744121383993,0.429592464308458,0.819438959396523,0.22435695413929843,0.0745535858909673,0.553388718533839,0.05611042774151781,0.413922277212725,0.034528037456657196,0.03630059231659541,0.145338523376105,0.04772971362867079,0.04439911141240341,0.312251382119769,0.105386088815343,0.196499016118374,0.0925588062236177,0.333680254473455,0.319715394199044,0.496430092514148
Latin America & Caribbean (excluding high income),Upper middle income,education,secondary edu or more,0.519951361874974,0.272158723493896,0.29355256486607,0.288558358414811,0.198396023493173,0.197408358031042,0.617707057781282,0.971635000372372,0.07060985342853726,0.259213820633588,0.617859068871468,0.219695283854993,0.346280671484152,0.164429069384578,0.181980088674887,0.311222903800294,0.232585277014183,0.215034257723874,0.1323993992191998,0.175849369673702,0.1510073117104903,0.15021533757631653,0.10069834172802797,0.458233705609241,0.72077355955035
Latin America & Caribbean (excluding high income),Upper middle income,education,prim edu or less,0.401284095927909,0.049291050054014296,0.08865493071016403,0.088654930710164,0.0913177204832715,0.0913177204832715,0.287228944048644,0.841555236042189,0.2537419725359324,0.09600691765967528,0.700625167963745,0.07770023812546428,0.592033662584887,0.03962289624340121,0.03962289624340121,0.121032883420821,0.053471250735240616,0.053471250735240616,0.22919307301738265,0.08350733321671971,0.15721439791104289,0.15056756938350435,0.11475629336339097,0.185127639141611,0.500900332207873
Middle East & North Africa (excluding high income),Lower middle income,education,secondary edu or more,0.465426389058897,0.20609121362626948,0.210362241488887,0.20866506899458165,0.10731107992389499,0.1691511186509118,0.544426132081178,0.817111755871408,0.1828882441285917,0.19500314433668264,0.437376355212204,0.16793415869840606,0.394125593722361,0.15131246979494467,0.16547966484821292,0.398217330180544,0.18287883864023674,0.1766567880221973,0.07211387185147072,0.19359554636544235,0.144014389305489,0.13755498074662403,0.154557053793504,0.32083047377146,0.48316807636606
Middle East & North Africa (excluding high income),Lower middle income,education,prim edu or less,0.646125137580902,0.07002280949975642,0.0731019135837413,0.1135583134937119,0.101694171769731,0.11485909130600441,0.298124856579015,0.705225407364113,0.2947745926358875,0.10926239467393709,0.58418526139309,0.12503967620334802,0.565166658740603,0.04668590675628073,0.052384972896350024,0.317552229291828,0.06005821188858698,0.04710227352163254,0.235461416695448,0.0944436825342842,0.229085908547934,0.195549143300533,0.243431601544896,0.14893990932024703,0.38465775192039
Latin America & Caribbean (excluding high income),Lower middle income,education,secondary edu or more,0.38866351877628,0.23592020308085757,0.233348769391562,0.212050535662904,0.15470730643423003,0.150427281501895,0.683769872442726,0.960568583410819,0.03943141658918131,0.200390697639876,0.684460769488706,0.150124269361868,0.470455562116705,0.15119402385526653,0.16447346802167162,0.363643464853107,0.235887730815276,0.221940071128103,0.10688081933280397,0.17383970744281335,0.1515827760202651,0.15020510696213474,0.203374572015004,0.557785389466606,0.567958580555388
Latin America & Caribbean (excluding high income),Lower middle income,education,prim edu or less,0.374204727603484,0.055733047072609676,0.08608611944033273,0.0773491426981078,0.0942585398257973,0.0942585398257973,0.440407718332979,0.853190672126327,0.1468093278736736,0.09910549418853531,0.612947455408257,0.0928971387479264,0.490727235997532,0.0356261552222957,0.03829532124150495,0.134500850435065,0.0447056545993299,0.042179252847171195,0.173147826986026,0.06402340785837382,0.12500316016586455,0.10971634010026562,0.193963506946543,0.325665640826262,0.365077190923242
High income,High income,education,secondary edu or more,0.5651933011249342,0.5462570750277649,0.4211870416974083,0.506959307605812,0.5120001213456398,0.45993828824828853,0.8148632640762773,0.741880397540937,0.3108966442817187,0.54080908387742,0.7573403861550653,0.563887399755465,0.24289868891184818,0.32607265766397614,0.442916858394635,0.5744141320266836,0.5684397186315258,0.4493311074122429,0.3046578955932963,0.39627215470342814,0.3498979622049137,0.317027536476066,0.45842108300662043,0.6052503828835408,0.993894418016447
High income,High income,education,prim edu or less,0.4616507456397114,0.27321124306048467,0.23645028556278913,0.27547036898162514,0.1542322725933708,0.23733614716194487,0.6387723839368524,0.7380602634245982,0.34309278476614535,0.3068337000009049,0.5318815963558772,0.1658446911559905,0.37938574914058387,0.17701775551369425,0.18012746473741864,0.2692931757928836,0.19575613165410866,0.20012431361548283,0.5378469097344907,0.23657549922464616,0.41390149119225184,0.30774783205532386,0.3087366017184402,0.5435909885161341,0.966937364545843
Sub-Saharan Africa (excluding high income),Lower middle income,education,secondary edu or more,0.746810990860108,0.433318077985436,0.386526422384021,0.169055972707632,0.308230427199122,0.2089581114082583,0.3276305846009979,0.775182669007126,0.22481733099287443,0.409325837685107,0.48476644795316,0.13250514216724,0.1406695073442248,0.136169491814768,0.174385826552589,0.360582419976472,0.258475758784507,0.211010439759779,0.21970887534431,0.1761231760791977,0.171975106964816,0.135666467349879,0.289537865635261,0.660249098733221,0.699289637512945
Sub-Saharan Africa (excluding high income),Lower middle income,education,prim edu or less,0.662764894760179,0.27305421882436,0.207875518043762,0.119361774904083,0.152266440844082,0.13126479503348873,0.14319718642495005,0.652344322423699,0.347655677576301,0.309144765994309,0.399949527106623,0.06373265581353973,0.254608101530009,0.062672370204787,0.121110692376138,0.239262989850311,0.152176263254404,0.07248869704137592,0.249612554010241,0.07272695628234968,0.150065616492319,0.06702441231257128,0.298021079596202,0.501594523160701,0.596975068525002
Sub-Saharan Africa (excluding high income),Low income,education,secondary edu or more,0.590026621715102,0.30370731166668236,0.530782184996579,0.512668722091355,0.16426112837605455,0.17048058750870898,0.532086488086128,0.934803325297596,0.06519667470240409,0.258470686540964,0.335875875066738,0.20700699491154714,0.17611959485757,0.2067229622371796,0.19527141021581368,0.24897865950706358,0.21423506773725123,0.23465953964611594,0.13008163030588266,0.18159517149722287,0.19046053867276164,0.22291104456906782,0.17402997373843712,0.63572727895281,0.79952447680989
Sub-Saharan Africa (excluding high income),Low income,education,prim edu or less,0.524477980838803,0.10343934319546508,0.195595143377258,0.191272233355245,0.11665152047069094,0.1270792755135948,0.31163494834843897,0.842510037006322,0.1574899629936779,0.14701161138488877,0.24766134498590298,0.07586077586699513,0.202576037355694,0.06252990148967391,0.09052104255150256,0.10661188440678454,0.08735488521194612,0.07057838626803967,0.14918241015179817,0.08033989868394692,0.1298040805576133,0.13699733063923944,0.10502764533425635,0.457672140830842,0.41729944069262
High income,High income,education,secondary edu or more,0.5651933011249342,0.5462570750277649,0.4211870416974083,0.506959307605812,0.5120001213456398,0.45993828824828853,0.8148632640762773,0.741880397540937,0.3108966442817187,0.54080908387742,0.7573403861550653,0.563887399755465,0.24289868891184818,0.32607265766397614,0.442916858394635,0.5744141320266836,0.5684397186315258,0.4493311074122429,0.3046578955932963,0.39627215470342814,0.3498979622049137,0.317027536476066,0.45842108300662043,0.6052503828835408,0.997926317518739
High income,High income,education,prim edu or less,0.4616507456397114,0.27321124306048467,0.23645028556278913,0.27547036898162514,0.1542322725933708,0.23733614716194487,0.6387723839368524,0.7380602634245982,0.34309278476614535,0.3068337000009049,0.5318815963558772,0.1658446911559905,0.37938574914058387,0.17701775551369425,0.18012746473741864,0.2692931757928836,0.19575613165410866,0.20012431361548283,0.5378469097344907,0.23657549922464616,0.41390149119225184,0.30774783205532386,0.3087366017184402,0.5435909885161341,1.0
High income,High income,education,secondary edu or more,0.5651933011249342,0.5462570750277649,0.4211870416974083,0.506959307605812,0.5120001213456398,0.45993828824828853,0.8148632640762773,0.741880397540937,0.3108966442817187,0.54080908387742,0.7573403861550653,0.563887399755465,0.24289868891184818,0.32607265766397614,0.442916858394635,0.5744141320266836,0.5684397186315258,0.4493311074122429,0.3046578955932963,0.39627215470342814,0.3498979622049137,0.317027536476066,0.45842108300662043,0.6052503828835408,0.993608082898503
High income,High income,education,prim edu or less,0.4616507456397114,0.27321124306048467,0.23645028556278913,0.27547036898162514,0.1542322725933708,0.23733614716194487,0.6387723839368524,0.7380602634245982,0.34309278476614535,0.3068337000009049,0.5318815963558772,0.1658446911559905,0.37938574914058387,0.17701775551369425,0.18012746473741864,0.2692931757928836,0.19575613165410866,0.20012431361548283,0.5378469097344907,0.23657549922464616,0.41390149119225184,0.30774783205532386,0.3087366017184402,0.5435909885161341,0.980800344270783
Sub-Saharan Africa (excluding high income),Upper middle income,education,secondary edu or more,0.660795825558551,0.506075100345583,0.485367556622626,0.13944048691181,0.2616758182394024,0.19182397532774265,0.498297354556266,0.957940762702232,0.12491379490263393,0.350001871388198,0.448596901213277,0.17411328548275462,0.08670823280489257,0.17340185624007937,0.182881949380101,0.354920575556037,0.194239807712038,0.17698356084334393,0.13784221397717758,0.17536923150650416,0.1384369627477283,0.18126003613481195,0.17544471328456,0.759433829702801,0.78206881213861
Sub-Saharan Africa (excluding high income),Upper middle income,education,prim edu or less,0.52711805000814,0.245809359593878,0.2847659203582,0.0709348797497282,0.1326043106076274,0.12226856712769202,0.344209705260508,0.870354476775603,0.19680596695634778,0.170475535836654,0.345098478127943,0.07037925753904059,0.157430458901504,0.07283593879132652,0.10461701704040616,0.231941782408702,0.057218047668769784,0.06481355194774838,0.17150662816543133,0.06055542513642029,0.12191189176544487,0.11765192540141747,0.07439056438171321,0.630160353292987,0.581118867189379
Sub-Saharan Africa (excluding high income),Low income,education,secondary edu or more,0.563406696111999,0.2704029815493032,0.387919956591724,0.299964103515556,0.16219910148757302,0.16969881991688374,0.590256922091332,0.95011161829496,0.0498883817050399,0.2654191627246377,0.34797256610671,0.1982097063472183,0.173146628594425,0.1649096742101525,0.16759510025839539,0.177638812390987,0.20415110460547248,0.18353750851358408,0.12040962234120178,0.17331582341690585,0.16557433094103974,0.15625653974240777,0.16401316174458255,0.635552393183083,0.550348961632985
Sub-Saharan Africa (excluding high income),Low income,education,prim edu or less,0.584272379148044,0.08213380977685972,0.150661927966416,0.132119184129595,0.10769958276098293,0.12557077930490604,0.429310870472961,0.813731929451804,0.1862680705481957,0.12770787047570886,0.185893933384342,0.07653206929104722,0.11565899461663198,0.058072749369038335,0.08964613462263107,0.08382577977018871,0.08859527068058845,0.06792302591036078,0.12161992755085049,0.08046345276889305,0.12170602195947453,0.10898678573516407,0.10036181418123849,0.509632959679336,0.26434029718765
Europe & Central Asia (excluding high income),Upper middle income,education,secondary edu or more,0.5930538571628,0.374648062641069,0.203519935509817,0.203519935509817,0.261884822317256,0.261884822317256,0.69179082461028,0.886135992580188,0.11386400741981201,0.336853083034939,0.611272998252362,0.336853083034939,0.180532605433304,0.155468510370125,0.172122654134589,0.43177483077602,0.340969442466214,0.319373503114676,0.349306128722798,0.167211029628747,0.380892417179349,0.32845814367443,0.473440891013585,0.380211974932102,0.822820679585006
Europe & Central Asia (excluding high income),Upper middle income,education,prim edu or less,0.517990255618903,0.08177119940024741,0.0569202522622308,0.0569202522622308,0.11178436062490499,0.11178436062490499,0.518332991264929,0.769656738932296,0.2303432610677043,0.09586558418251129,0.308187413132585,0.09586558418251129,0.188588021732814,0.09045896497836561,0.09045896497836561,0.258513427120927,0.129904335443388,0.129904335443388,0.293582622844881,0.06872147291915298,0.12444154928099299,0.10803035380454201,0.325268845813701,0.20703266025988298,0.520302386858618
High income,High income,education,secondary edu or more,0.5651933011249342,0.5462570750277649,0.4211870416974083,0.506959307605812,0.5120001213456398,0.45993828824828853,0.8148632640762773,0.741880397540937,0.3108966442817187,0.54080908387742,0.7573403861550653,0.563887399755465,0.24289868891184818,0.32607265766397614,0.442916858394635,0.5744141320266836,0.5684397186315258,0.4493311074122429,0.3046578955932963,0.39627215470342814,0.3498979622049137,0.317027536476066,0.45842108300662043,0.6052503828835408,0.981929166907385
High income,High income,education,prim edu or less,0.4616507456397114,0.27321124306048467,0.23645028556278913,0.27547036898162514,0.1542322725933708,0.23733614716194487,0.6387723839368524,0.7380602634245982,0.34309278476614535,0.3068337000009049,0.5318815963558772,0.1658446911559905,0.37938574914058387,0.17701775551369425,0.18012746473741864,0.2692931757928836,0.19575613165410866,0.20012431361548283,0.5378469097344907,0.23657549922464616,0.41390149119225184,0.30774783205532386,0.3087366017184402,0.5435909885161341,1.0
Sub-Saharan Africa (excluding high income),Lower middle income,education,secondary edu or more,0.750231281157911,0.20110427546403198,0.7579365020040281,0.338410902839634,0.389737372936731,0.128997319960245,0.597539878860958,0.919211847086626,0.0807881529133736,0.239460876154386,0.447898023513697,0.17425679534773342,0.20292930403061998,0.18186824078383151,0.220708473992186,0.373607666146008,0.320328547355399,0.183720296335614,0.13033738171724876,0.1664806053354845,0.17155485629412098,0.19769176900934946,0.146853714224945,0.86708213491736,0.893603080489269
Sub-Saharan Africa (excluding high income),Lower middle income,education,prim edu or less,0.732652000020602,0.05526384902160042,0.532540700546086,0.127888535995025,0.142923905421388,0.0568828048976904,0.474941966111244,0.85440574670762,0.1455942532923796,0.08453218965613027,0.336924645873529,0.08370502035993999,0.240261403541711,0.0884762576160667,0.0795896015220609,0.159452722402865,0.0901191339165664,0.02400585286348461,0.14304564461166414,0.07830898071712805,0.1314178729525266,0.1077634529765576,0.0660977946937534,0.742258808897486,0.6788099013833
High income,High income,education,secondary edu or more,0.5651933011249342,0.5462570750277649,0.4211870416974083,0.506959307605812,0.5120001213456398,0.45993828824828853,0.8148632640762773,0.741880397540937,0.3108966442817187,0.54080908387742,0.7573403861550653,0.563887399755465,0.24289868891184818,0.32607265766397614,0.442916858394635,0.5744141320266836,0.5684397186315258,0.4493311074122429,0.3046578955932963,0.39627215470342814,0.3498979622049137,0.317027536476066,0.45842108300662043,0.6052503828835408,0.895541648826708
High income,High income,education,prim edu or less,0.4616507456397114,0.27321124306048467,0.23645028556278913,0.27547036898162514,0.1542322725933708,0.23733614716194487,0.6387723839368524,0.7380602634245982,0.34309278476614535,0.3068337000009049,0.5318815963558772,0.1658446911559905,0.37938574914058387,0.17701775551369425,0.18012746473741864,0.2692931757928836,0.19575613165410866,0.20012431361548283,0.5378469097344907,0.23657549922464616,0.41390149119225184,0.30774783205532386,0.3087366017184402,0.5435909885161341,0.806661969723101
Latin America & Caribbean (excluding high income),Upper middle income,education,secondary edu or more,0.4507503207008,0.24733354681532255,0.175550398459964,0.166077913261894,0.20966449862276473,0.20608590682069405,0.525240154847887,0.945622616451671,0.05437738354832938,0.147062760485833,0.590250253683558,0.12214903520238402,0.432322421752661,0.15128563380197396,0.16994022195552072,0.215476608006389,0.21492064362998825,0.19626511853879616,0.14903081349540737,0.20144655568788145,0.16045016051108874,0.16816156732174328,0.20813187239172773,0.506235519970874,0.500904765752146
Latin America & Caribbean (excluding high income),Upper middle income,education,prim edu or less,0.386816528041638,0.09391215893969873,0.051836454203357224,0.051836454203357224,0.10726138978807015,0.0999333790242464,0.282071815468019,0.772102112623398,0.227897887376602,0.109922103358189,0.520183308066972,0.102502120589339,0.372710030470847,0.0273217672343406,0.03379930274126597,0.0768379161265883,0.05673546099246782,0.04994250872870212,0.22047079643661682,0.0630515341094533,0.14819176275341728,0.13511757924202522,0.2346254128171066,0.20839981845189004,0.284234840229176
Sub-Saharan Africa (excluding high income),Low income,education,secondary edu or more,0.842799832616391,0.3183385083888685,0.510912722452862,0.24584401280336368,0.212640338392086,0.17176531192964406,0.531968986143616,0.95466549385168,0.10035594448689752,0.32519088238974947,0.23758877904723696,0.1728147313068362,0.16549209126710898,0.17206356961216124,0.17533395957224657,0.223000760050483,0.23363568061782616,0.1894255613664201,0.13863144098449723,0.17574537593758216,0.15331511718582475,0.16226875322483592,0.198572220680504,0.767113854359213,0.634669777457274
Sub-Saharan Africa (excluding high income),Low income,education,prim edu or less,0.733785470352771,0.08313363239958341,0.163819507437995,0.15518483283015325,0.08231311135306979,0.12327956103176288,0.293897513064417,0.903278565788987,0.17626977844884803,0.12072551912584598,0.156101605374021,0.07067537251508527,0.1249963852648937,0.06841707868550306,0.09643419637179493,0.07313256744504282,0.09032389331409196,0.06887057800277313,0.12256477312231415,0.07940083825693411,0.10187939719861444,0.12205140244110257,0.0913853280695508,0.450875766924033,0.291834302604183
Latin America & Caribbean (excluding high income),Lower middle income,education,secondary edu or more,0.538743681206776,0.2618314891641616,0.300068227739662,0.256595932985182,0.12967162237241397,0.19546259413326472,0.699214254621023,0.981685124117749,0.018314875882251003,0.209843918692941,0.465663988544953,0.19079906074401798,0.25163735595053,0.16571279365122055,0.18448751736328178,0.341420248129718,0.23299720392345885,0.21678874129273173,0.20467507878869812,0.17530584661555584,0.1883046716697583,0.1841963170061063,0.2061969266513785,0.562806984603286,0.614884162358046
Latin America & Caribbean (excluding high income),Lower middle income,education,prim edu or less,0.47124388322049,0.11982925093228611,0.116649879100129,0.08832622407104429,0.09513165916441979,0.14566565454698183,0.469230757444059,0.854980773928102,0.14501922607189788,0.125004809158704,0.459709469891904,0.117383185834318,0.314160512573612,0.05471365288713953,0.06335705958748669,0.186657433978557,0.0556881142197819,0.048323762543653115,0.1991366892647513,0.06561439781351738,0.18243953411396602,0.13802151870868656,0.21835466613398202,0.330860459685534,0.325856754067295
High income,High income,education,secondary edu or more,0.5651933011249342,0.5462570750277649,0.4211870416974083,0.506959307605812,0.5120001213456398,0.45993828824828853,0.8148632640762773,0.741880397540937,0.3108966442817187,0.54080908387742,0.7573403861550653,0.563887399755465,0.24289868891184818,0.32607265766397614,0.442916858394635,0.5744141320266836,0.5684397186315258,0.4493311074122429,0.3046578955932963,0.39627215470342814,0.3498979622049137,0.317027536476066,0.45842108300662043,0.6052503828835408,0.984932713001205
High income,High income,education,prim edu or less,0.4616507456397114,0.27321124306048467,0.23645028556278913,0.27547036898162514,0.1542322725933708,0.23733614716194487,0.6387723839368524,0.7380602634245982,0.34309278476614535,0.3068337000009049,0.5318815963558772,0.1658446911559905,0.37938574914058387,0.17701775551369425,0.18012746473741864,0.2692931757928836,0.19575613165410866,0.20012431361548283,0.5378469097344907,0.23657549922464616,0.41390149119225184,0.30774783205532386,0.3087366017184402,0.5435909885161341,0.934275524548894
High income,High income,education,secondary edu or more,0.5651933011249342,0.5462570750277649,0.4211870416974083,0.506959307605812,0.5120001213456398,0.45993828824828853,0.8148632640762773,0.741880397540937,0.3108966442817187,0.54080908387742,0.7573403861550653,0.563887399755465,0.24289868891184818,0.32607265766397614,0.442916858394635,0.5744141320266836,0.5684397186315258,0.4493311074122429,0.3046578955932963,0.39627215470342814,0.3498979622049137,0.317027536476066,0.45842108300662043,0.6052503828835408,0.899129184767456
High income,High income,education,prim edu or less,0.4616507456397114,0.27321124306048467,0.23645028556278913,0.27547036898162514,0.1542322725933708,0.23733614716194487,0.6387723839368524,0.7380602634245982,0.34309278476614535,0.3068337000009049,0.5318815963558772,0.1658446911559905,0.37938574914058387,0.17701775551369425,0.18012746473741864,0.2692931757928836,0.19575613165410866,0.20012431361548283,0.5378469097344907,0.23657549922464616,0.41390149119225184,0.30774783205532386,0.3087366017184402,0.5435909885161341,0.724452650984766
High income,High income,education,secondary edu or more,0.5651933011249342,0.5462570750277649,0.4211870416974083,0.506959307605812,0.5120001213456398,0.45993828824828853,0.8148632640762773,0.741880397540937,0.3108966442817187,0.54080908387742,0.7573403861550653,0.563887399755465,0.24289868891184818,0.32607265766397614,0.442916858394635,0.5744141320266836,0.5684397186315258,0.4493311074122429,0.3046578955932963,0.39627215470342814,0.3498979622049137,0.317027536476066,0.45842108300662043,0.6052503828835408,0.997740688015962
High income,High income,education,prim edu or less,0.4616507456397114,0.27321124306048467,0.23645028556278913,0.27547036898162514,0.1542322725933708,0.23733614716194487,0.6387723839368524,0.7380602634245982,0.34309278476614535,0.3068337000009049,0.5318815963558772,0.1658446911559905,0.37938574914058387,0.17701775551369425,0.18012746473741864,0.2692931757928836,0.19575613165410866,0.20012431361548283,0.5378469097344907,0.23657549922464616,0.41390149119225184,0.30774783205532386,0.3087366017184402,0.5435909885161341,1.0
South Asia (excluding high income),Lower middle income,education,secondary edu or more,0.637317909417287,0.320397837782455,0.438997291334795,0.38087990642989,0.17642422165314,0.16244608605783,0.448564217351799,0.977661305467457,0.11520679992228847,0.234428028062038,0.434883042328401,0.17756749709739003,0.195378456307636,0.15829301249083846,0.196633509708308,0.375212969564789,0.223120471934472,0.185128302898028,0.226800832682201,0.16543603692902803,0.214896111676231,0.203027037472002,0.245944990768819,0.552913638662074,0.931356957731427
South Asia (excluding high income),Lower middle income,education,prim edu or less,0.631480983105741,0.07176507965405121,0.189742109495864,0.17104082024539,0.138766780192252,0.136652930979928,0.231216294124733,0.939604921183075,0.22194892205857752,0.06651130598822477,0.35164629499705,0.10424892906530192,0.277250527875786,0.0646340645760487,0.08339982945592658,0.359070902011838,0.09299117954673058,0.07691177616965589,0.263680683941289,0.07958980119997336,0.211360652630987,0.207210268040554,0.275028038824761,0.307622781624101,0.870775161460382
East Asia & Pacific (excluding high income),Lower middle income,education,secondary edu or more,0.509936439910831,0.164701893444658,0.373917924331785,0.311899704781875,0.178308412613147,0.165834556977766,0.676130083562668,0.980792006918007,0.15190860937827239,0.22152091608554,0.688327725452705,0.139636325355965,0.462318829554074,0.17917154056976228,0.1842710912440595,0.404573327001907,0.194413307394596,0.183010100420524,0.217360913672138,0.20350808183328217,0.191960034539005,0.17102330985403,0.287184757136666,0.633529075385409,0.683276706855368
East Asia & Pacific (excluding high income),Lower middle income,education,prim edu or less,0.424669485846768,0.0408991290301946,0.11468149022653401,0.0911408964077921,0.109095185560837,0.109095185560837,0.488667532881415,0.910754734122133,0.24871856405007653,0.048310622054377306,0.748546410131591,0.03864882777401418,0.685289401410309,0.07468248446416828,0.0817643066004185,0.34619645948844,0.045095371457119365,0.04509537145711939,0.287178356017723,0.06787568387983706,0.10306164455515998,0.08432937240017091,0.293979742441318,0.368702462041975,0.376382055660655
Middle East & North Africa (excluding high income),Lower middle income,education,secondary edu or more,0.710753574019332,0.513488576791314,0.36848000366676,0.35413479174576,0.275184377393065,0.264624666459166,0.829750418458764,0.995784778624614,0.12320931439075189,0.3052953502603204,0.4545061506904561,0.24789283955668215,0.3527375311774015,0.1738183052288452,0.18154580629886446,0.3306281322728864,0.2587412122215124,0.2624722109109025,0.23605594708082966,0.144657942358001,0.25240307916950505,0.2357233830992691,0.31294652753946955,0.58700688558416,0.941351572731291
Middle East & North Africa (excluding high income),Lower middle income,education,prim edu or less,0.575089438908592,0.144016067480239,0.09898446130364918,0.09898446130364918,0.144734605160961,0.141412372414982,0.58802364042728,0.896951370808764,0.19999124134765175,0.16070901195034484,0.4711362150883345,0.14388781941864295,0.39741939596312315,0.06120214748358305,0.06725958858494788,0.2139063672866604,0.04586468898881557,0.04783415149699516,0.2780424924885132,0.0722223321592991,0.19355743204298304,0.16606326168942975,0.2512461997217886,0.23079979716576504,0.835549189709626
Middle East & North Africa (excluding high income),Upper middle income,education,secondary edu or more,0.715439628633057,0.25677321099407713,0.18951833290084397,0.21337165368055372,0.175958323861773,0.160784293083702,0.788230223052861,0.972724871088699,0.12944095869931813,0.22902764396520398,0.411030114328216,0.21676648673623544,0.343502880467684,0.1615255449577911,0.17065217352376882,0.456002973886056,0.191090661233968,0.17598711472876644,0.11206049439681098,0.129935653602538,0.188732447880267,0.154355973037327,0.286264919535557,0.55523052065258,0.422564666797766
